ErH2PO4++,Er:1 H:2 P:1 O:4,2,HKFT,1 atm,625.15,298.15,cal/gmol,-433100,cal/gmol,-482200,cal/gmol/K,-39.3,cal/gmol/bar,0.12754,cal/gmol,-466,cal K/gmol/bar,7.5655,cal K/gmol,-25863,cal/gmol/K,46.9907,cal K/gmol,58534,cal/gmol,165560,ref:G8A
ErNO3++,Er:1 N:1 O:3,2,HKFT,1 atm,625.15,298.15,cal/gmol,-186600,cal/gmol,-226000,cal/gmol/K,-49.7,cal/gmol/bar,0.10128,cal/gmol,-530.11,cal K/gmol/bar,7.8182,cal K/gmol,-25598,cal/gmol/K,38.1891,cal K/gmol,22996,cal/gmol,181000,ref:G8
ErF++,Er:1 F:1,2,HKFT,1 atm,625.15,298.15,cal/gmol,-233700,cal/gmol,-242900,cal/gmol/K,-20.4,cal/gmol/bar,-0.32867,cal/gmol,-1580.18,cal K/gmol/bar,11.9486,cal K/gmol,-21257,cal/gmol/K,22.3012,cal K/gmol,-17948,cal/gmol,136420,ref:G8
ErOH++,Er:1 O:1 H:1,2,HKFT,1 atm,625.15,298.15,cal/gmol,-206000,cal/gmol,-218220,cal/gmol/K,-14.6,cal/gmol/bar,0.25526,cal/gmol,-154.78,cal K/gmol/bar,6.3556,cal K/gmol,-27149,cal/gmol/K,5.8637,cal K/gmol,-72307,cal/gmol,127760,ref:G8A
TmHCO3++,Tm:1 H:1 C:1 O:3,2,HKFT,1 atm,625.15,298.15,cal/gmol,-302600,cal/gmol,-332200,cal/gmol/K,-22.4,cal/gmol/bar,0.02724,cal/gmol,-711.16,cal K/gmol/bar,8.5345,cal K/gmol,-24849,cal/gmol/K,43.0537,cal K/gmol,53015,cal/gmol,140060,ref:G8
TmCl++,Tm:1 Cl:1,2,HKFT,1 atm,625.15,298.15,cal/gmol,-191600,cal/gmol,-205300,cal/gmol/K,-33,cal/gmol/bar,-0.06062,cal/gmol,-925.88,cal K/gmol/bar,9.381,cal K/gmol,-23961,cal/gmol/K,21.6825,cal K/gmol,-26303,cal/gmol,155790,ref:G8
TmH2PO4++,Tm:1 H:2 P:1 O:4,2,HKFT,1 atm,625.15,298.15,cal/gmol,-433100,cal/gmol,-482200,cal/gmol/K,-39.1,cal/gmol/bar,0.12716,cal/gmol,-466.88,cal K/gmol/bar,7.568,cal K/gmol,-25859,cal/gmol/K,46.8875,cal K/gmol,58534,cal/gmol,164440,ref:G8A
TmNO3++,Tm:1 N:1 O:3,2,HKFT,1 atm,625.15,298.15,cal/gmol,-186700,cal/gmol,-226000,cal/gmol/K,-49.3,cal/gmol/bar,0.10128,cal/gmol,-530.11,cal K/gmol/bar,7.8182,cal K/gmol,-25598,cal/gmol/K,38.1891,cal K/gmol,22996,cal/gmol,181000,ref:G8
TmF++,Tm:1 F:1,2,HKFT,1 atm,625.15,298.15,cal/gmol,-233800,cal/gmol,-243000,cal/gmol/K,-20.3,cal/gmol/bar,-0.32867,cal/gmol,-1580.18,cal K/gmol/bar,11.9486,cal K/gmol,-21257,cal/gmol/K,22.3012,cal K/gmol,-17948,cal/gmol,136420,ref:G8
TmOH++,Tm:1 O:1 H:1,2,HKFT,1 atm,625.15,298.15,cal/gmol,-206100,cal/gmol,-218410,cal/gmol/K,-14.7,cal/gmol/bar,0.25389,cal/gmol,-158.05,cal K/gmol/bar,6.3673,cal K/gmol,-27136,cal/gmol/K,5.9225,cal K/gmol,-72104,cal/gmol,127760,ref:G8A
YbOH++,Yb:1 O:1 H:1,2,HKFT,1 atm,625.15,298.15,cal/gmol,-199300,cal/gmol,-210120,cal/gmol/K,-13.1,cal/gmol/bar,0.25716,cal/gmol,-150.4,cal K/gmol/bar,6.3438,cal K/gmol,-27167,cal/gmol/K,4.639,cal K/gmol,-75770,cal/gmol,125280,ref:G8A
YbHCO3++,Yb:1 H:1 C:1 O:3,2,HKFT,1 atm,625.15,298.15,cal/gmol,-295792,cal/gmol,-323900,cal/gmol/K,-20.7,cal/gmol/bar,0.00344,cal/gmol,-769.23,cal K/gmol/bar,8.7622,cal K/gmol,-24609,cal/gmol/K,40.0319,cal K/gmol,43390,cal/gmol,137320,ref:G8
YbCl++,Yb:1 Cl:1,2,HKFT,1 atm,625.15,298.15,cal/gmol,-184600,cal/gmol,-196900,cal/gmol/K,-31.5,cal/gmol/bar,-0.08419,cal/gmol,-983.31,cal K/gmol/bar,9.6042,cal K/gmol,-23724,cal/gmol/K,18.7222,cal K/gmol,-35928,cal/gmol,153720,ref:G8
YbH2PO4++,Yb:1 H:2 P:1 O:4,2,HKFT,1 atm,625.15,298.15,cal/gmol,-426300,cal/gmol,-473900,cal/gmol/K,-37.31,cal/gmol/bar,0.10354,cal/gmol,-524.8,cal K/gmol/bar,7.801,cal K/gmol,-25619,cal/gmol/K,43.9143,cal K/gmol,48910,cal/gmol,162220,ref:G8A
YbNO3++,Yb:1 N:1 O:3,2,HKFT,1 atm,625.15,298.15,cal/gmol,-179800,cal/gmol,-217600,cal/gmol/K,-47,cal/gmol/bar,0.07716,cal/gmol,-589.22,cal K/gmol/bar,8.0541,cal K/gmol,-25353,cal/gmol/K,35.0774,cal K/gmol,13371,cal/gmol,177280,ref:G8
YbF++,Yb:1 F:1,2,HKFT,1 atm,625.15,298.15,cal/gmol,-226900,cal/gmol,-234900,cal/gmol/K,-19.5,cal/gmol/bar,-0.35184,cal/gmol,-1636.79,cal K/gmol/bar,12.1716,cal K/gmol,-21023,cal/gmol/K,19.4495,cal K/gmol,-27572,cal/gmol,135520,ref:G8
LuOH++,Lu:1 O:1 H:1,2,HKFT,1 atm,625.15,298.15,cal/gmol,-205700,cal/gmol,-218340,cal/gmol/K,-21.3,cal/gmol/bar,0.24374,cal/gmol,-183.25,cal K/gmol/bar,6.4754,cal K/gmol,-27031,cal/gmol/K,11.3407,cal K/gmol,-56622,cal/gmol,138230,ref:G8A
LuHCO3++,Lu:1 H:1 C:1 O:3,2,HKFT,1 atm,625.15,298.15,cal/gmol,-302300,cal/gmol,-332400,cal/gmol/K,-29.5,cal/gmol/bar,0.00033,cal/gmol,-776.69,cal K/gmol/bar,8.7884,cal K/gmol,-24578,cal/gmol/K,47.0638,cal K/gmol,63556,cal/gmol,150670,ref:G8
LuCl++,Lu:1 Cl:1,2,HKFT,1 atm,625.15,298.15,cal/gmol,-190700,cal/gmol,-204600,cal/gmol/K,-38.9,cal/gmol/bar,-0.0882,cal/gmol,-992.77,cal K/gmol/bar,9.6353,cal K/gmol,-23685,cal/gmol/K,25.5113,cal K/gmol,-15761,cal/gmol,164440,ref:G8
LuH2PO4++,Lu:1 H:1 P:1 O:4,2,HKFT,1 atm,625.15,298.15,cal/gmol,-432800,cal/gmol,-482400,cal/gmol/K,-46.3,cal/gmol/bar,0.1006,cal/gmol,-532.07,cal K/gmol/bar,7.831,cal K/gmol,-25589,cal/gmol/K,50.9918,cal K/gmol,69076,cal/gmol,176070,ref:G8A
LuNO3++,Lu:1 N:1 O:3,2,HKFT,1 atm,625.15,298.15,cal/gmol,-186700,cal/gmol,-227300,cal/gmol/K,-58.7,cal/gmol/bar,0.07523,cal/gmol,-593.53,cal K/gmol/bar,8.0622,cal K/gmol,-25335,cal/gmol/K,42.431,cal K/gmol,33538,cal/gmol,194130,ref:G8
LuF++,Lu:1 F:1,2,HKFT,1 atm,625.15,298.15,cal/gmol,-233300,cal/gmol,-241900,cal/gmol/K,-23.6,cal/gmol/bar,-0.3573,cal/gmol,-1649.94,cal K/gmol/bar,12.2192,cal K/gmol,-20968,cal/gmol/K,25.8414,cal K/gmol,-7406,cal/gmol,141920,ref:G8
La(Lac)++,La:1 C:3 H:5 O:3,2,HKFT,1 atm,625.15,298.15,cal/gmol,-291087,cal/gmol,-337701,cal/gmol/K,-18.338,cal/gmol/bar,0.52529,cal/gmol,504.31,cal K/gmol/bar,3.7711,cal K/gmol,-29874,cal/gmol/K,76.8931,cal K/gmol,172652,cal/gmol,133750,ref:G7A
Lu(Lac)++,Lu:1 C:3 H:5 O:3,2,HKFT,1 atm,625.15,298.15,cal/gmol,-287182,cal/gmol,-338081,cal/gmol/K,-34.08,cal/gmol/bar,0.43587,cal/gmol,286.18,cal K/gmol/bar,4.6243,cal K/gmol,-28972,cal/gmol/K,85.9749,cal K/gmol,196485,cal/gmol,157900,ref:G7
La(For)++,La:1 C:1 H:1 O:2,2,HKFT,1 atm,625.15,298.15,cal/gmol,-251450,cal/gmol,-274343,cal/gmol/K,-28.538,cal/gmol/bar,0.11858,cal/gmol,-488.08,cal K/gmol/bar,7.6567,cal K/gmol,-25771,cal/gmol/K,25.2949,cal K/gmol,-11466,cal/gmol,148670,ref:G7
U(For)++,U:1 C:1 H:1 O:2,2,HKFT,1 atm,625.15,298.15,cal/gmol,-201409,cal/gmol,-221316,cal/gmol/K,-20.17,cal/gmol/bar,0.11596,cal/gmol,-494.32,cal K/gmol/bar,7.6782,cal K/gmol,-25745,cal/gmol/K,24.5615,cal K/gmol,-10091,cal/gmol,136420,ref:G7
Eu(For)++,Eu:1 C:1 H:1 O:2,2,HKFT,1 atm,625.15,298.15,cal/gmol,-224968,cal/gmol,-249786,cal/gmol/K,-29.956,cal/gmol/bar,0.07809,cal/gmol,-586.67,cal K/gmol/bar,8.0384,cal K/gmol,-25364,cal/gmol/K,26.27,cal K/gmol,-8716,cal/gmol,150670,ref:G7
Gd(For)++,Gd:1 C:1 H:1 O:2,2,HKFT,1 atm,625.15,298.15,cal/gmol,-246091,cal/gmol,-268634,cal/gmol/K,-24.567,cal/gmol/bar,0.08917,cal/gmol,-559.54,cal K/gmol/bar,7.9307,cal K/gmol,-25476,cal/gmol/K,26.4744,cal K/gmol,-5508,cal/gmol,142870,ref:G7
Yb(For)++,Yb:1 C:1 H:1 O:2,2,HKFT,1 atm,625.15,298.15,cal/gmol,-240545,cal/gmol,-265749,cal/gmol/K,-35.487,cal/gmol/bar,0.03247,cal/gmol,-698.03,cal K/gmol/bar,8.4752,cal K/gmol,-24903,cal/gmol/K,27.3976,cal K/gmol,-7799,cal/gmol,160050,ref:G7
La(Prop)++,La:1 C:3 H:5 O:2,2,HKFT,1 atm,625.15,298.15,cal/gmol,-254208,cal/gmol,-295142,cal/gmol/K,-23.738,cal/gmol/bar,0.51026,cal/gmol,467.56,cal K/gmol/bar,3.9168,cal K/gmol,-29722,cal/gmol/K,82.2145,cal K/gmol,188530,cal/gmol,141920,ref:G7
Eu(Prop)++,Eu:1 C:3 H:5 O:2,2,HKFT,1 atm,625.15,298.15,cal/gmol,-227972,cal/gmol,-270831,cal/gmol/K,-25.156,cal/gmol/bar,0.46974,cal/gmol,369.05,cal K/gmol/bar,4.2941,cal K/gmol,-29315,cal/gmol/K,83.18,cal K/gmol,191280,cal/gmol,143820,ref:G7
Gd(Prop)++,Gd:1 C:3 H:5 O:2,2,HKFT,1 atm,625.15,298.15,cal/gmol,-249081,cal/gmol,-289666,cal/gmol/K,-19.767,cal/gmol/bar,0.48065,cal/gmol,395.37,cal K/gmol/bar,4.1983,cal K/gmol,-29423,cal/gmol/K,83.3388,cal K/gmol,194489,cal/gmol,135520,ref:G7
Yb(Prop)++,Yb:1 C:3 H:5 O:2,2,HKFT,1 atm,625.15,298.15,cal/gmol,-243276,cal/gmol,-286522,cal/gmol/K,-30.687,cal/gmol/bar,0.42395,cal/gmol,256.89,cal K/gmol/bar,4.7426,cal K/gmol,-28851,cal/gmol/K,84.2616,cal K/gmol,192197,cal/gmol,152690,ref:G7
U(Prop)++,U:1 C:3 H:5 O:2,2,HKFT,1 atm,625.15,298.15,cal/gmol,-204317,cal/gmol,-242266,cal/gmol/K,-15.37,cal/gmol/bar,0.50757,cal/gmol,461.5,cal K/gmol/bar,3.9293,cal K/gmol,-29697,cal/gmol/K,81.4601,cal K/gmol,189905,cal/gmol,129440,ref:G7
U(But)++,U:1 C:4 H:7 O:2,2,HKFT,1 atm,625.15,298.15,cal/gmol,-202157,cal/gmol,-248278,cal/gmol/K,-10.07,cal/gmol/bar,0.71485,cal/gmol,967.38,cal K/gmol/bar,1.9467,cal K/gmol,-31788,cal/gmol/K,95.4995,cal K/gmol,241323,cal/gmol,121260,ref:G7B
La(But)++,La:1 C:4 H:7 O:2,2,HKFT,1 atm,625.15,298.15,cal/gmol,-252198,cal/gmol,-301285,cal/gmol/K,-18.438,cal/gmol/bar,0.71755,cal/gmol,974.04,cal K/gmol/bar,1.9188,cal K/gmol,-31816,cal/gmol/K,96.2547,cal K/gmol,239948,cal/gmol,133750,ref:G7B
Eu(But)++,Eu:1 C:4 H:7 O:2,2,HKFT,1 atm,625.15,298.15,cal/gmol,-225716,cal/gmol,-276929,cal/gmol/K,-19.856,cal/gmol/bar,0.67698,cal/gmol,875.03,cal K/gmol/bar,2.3069,cal K/gmol,-31406,cal/gmol/K,97.2089,cal K/gmol,242698,cal/gmol,135520,ref:G7B
Gd(But)++,Gd:1 C:4 H:7 O:2,2,HKFT,1 atm,625.15,298.15,cal/gmol,-246839,cal/gmol,-295565,cal/gmol/K,-14.467,cal/gmol/bar,0.68808,cal/gmol,902.11,cal K/gmol/bar,2.2007,cal K/gmol,-31518,cal/gmol/K,97.4167,cal K/gmol,245906,cal/gmol,127760,ref:G7B
Yb(But)++,Yb:1 C:4 H:7 O:2,2,HKFT,1 atm,625.15,298.15,cal/gmol,-241293,cal/gmol,-291999,cal/gmol/K,-25.387,cal/gmol/bar,0.631,cal/gmol,762.74,cal K/gmol/bar,2.748,cal K/gmol,-30942,cal/gmol/K,98.2368,cal K/gmol,243614,cal/gmol,143820,ref:G7
La(Pent)++,La:1 C:5 H:9 O:2,2,HKFT,1 atm,625.15,298.15,cal/gmol,-250188,cal/gmol,-307073,cal/gmol/K,-11.938,cal/gmol/bar,0.93322,cal/gmol,1500.37,cal K/gmol/bar,-0.1439,cal K/gmol,-33992,cal/gmol/K,132.6336,cal K/gmol,369625,cal/gmol,123660,ref:G7
Eu(Pent)++,Eu:1 C:5 H:9 O:2,2,HKFT,1 atm,625.15,298.15,cal/gmol,-223706,cal/gmol,-282516,cal/gmol/K,-13.356,cal/gmol/bar,0.89288,cal/gmol,1402.01,cal K/gmol/bar,0.2395,cal K/gmol,-33585,cal/gmol/K,133.65,cal K/gmol,372375,cal/gmol,126100,ref:G7
U(Pent)++,U:1 C:5 H:9 O:2,2,HKFT,1 atm,625.15,298.15,cal/gmol,-200147,cal/gmol,-254046,cal/gmol/K,-3.57,cal/gmol/bar,0.93061,cal/gmol,1494.1,cal K/gmol/bar,-0.1209,cal K/gmol,-33966,cal/gmol/K,131.9035,cal K/gmol,371000,cal/gmol,111440,ref:G7
Gd(Pent)++,Gd:1 C:5 H:9 O:2,2,HKFT,1 atm,625.15,298.15,cal/gmol,-244829,cal/gmol,-301364,cal/gmol/K,-7.967,cal/gmol/bar,0.90391,cal/gmol,1429.27,cal K/gmol/bar,0.1259,cal K/gmol,-33698,cal/gmol/K,133.8403,cal K/gmol,375583,cal/gmol,118150,ref:G7
Yb(Pent)++,Yb:1 C:5 H:9 O:2,2,HKFT,1 atm,625.15,298.15,cal/gmol,-239283,cal/gmol,-298479,cal/gmol/K,-18.887,cal/gmol/bar,0.84697,cal/gmol,1290.16,cal K/gmol/bar,0.6745,cal K/gmol,-33123,cal/gmol/K,134.7001,cal K/gmol,373291,cal/gmol,134640,ref:G7
FeCl++,Fe:1 Cl:1,2,HKFT,1 atm,625.15,298.15,cal/gmol,-37518,cal/gmol,-50820,cal/gmol/K,-42.74,cal/gmol/bar,-0.07164,cal/gmol,-952.77,cal K/gmol/bar,9.4878,cal K/gmol,-23851,cal/gmol/K,23.8149,cal K/gmol,-23482,cal/gmol,170130,ref:5
InCl++,In:1 Cl:1,2,HKFT,1 atm,625.15,298.15,cal/gmol,-59226,cal/gmol,-66209,cal/gmol/K,-38.8,cal/gmol/bar,-0.06441,cal/gmol,-935.13,cal K/gmol/bar,9.4185,cal K/gmol,-23924,cal/gmol/K,22.2354,cal K/gmol,-27149,cal/gmol,164440,ref:5
FeF++,Fe:1 F:1,2,HKFT,1 atm,625.15,298.15,cal/gmol,-79645,cal/gmol,-87141,cal/gmol/K,-25.7,cal/gmol/bar,-0.34294,cal/gmol,-1615.2,cal K/gmol/bar,12.0915,cal K/gmol,-21112,cal/gmol/K,23.9805,cal K/gmol,-14787,cal/gmol,144770,ref:5
InF++,In:1 F:1,2,HKFT,1 atm,625.15,298.15,cal/gmol,-97016,cal/gmol,-98718,cal/gmol/K,-23.53,cal/gmol/bar,-0.33507,cal/gmol,-1596,cal K/gmol/bar,12.016,cal K/gmol,-21192,cal/gmol/K,22.5771,cal K/gmol,-18453,cal/gmol,140990,ref:5
Ag+,Ag:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,18427,cal/gmol,25275,cal/gmol/K,17.54,cal/gmol/bar,0.17285,cal/gmol,-356.08,cal K/gmol/bar,7.1496,cal K/gmol,-26318,cal/gmol/K,12.7862,cal K/gmol,-14254,cal/gmol,21600,ref:G9
AlO+,Al:1 O:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,-158188,cal/gmol,-170900,cal/gmol/K,-27,cal/gmol/bar,0.21705,cal/gmol,-248.11,cal K/gmol/bar,6.7241,cal K/gmol,-26763,cal/gmol/K,-2.5983,cal K/gmol,-91455,cal/gmol,95700,ref:G9
Au+,Au:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,39000,cal/gmol,47900,cal/gmol/K,25.6,cal/gmol/bar,0.35312,cal/gmol,84.28,cal K/gmol/bar,5.4139,cal K/gmol,-28137,cal/gmol/K,7.5089,cal K/gmol,-30956,cal/gmol,16480,ref:G9
BaHCO3+,Ba:1 H:1 C:1 O:3,1,HKFT,1 atm,625.15,298.15,cal/gmol,-275700,cal/gmol,-294350,cal/gmol/K,46.83,cal/gmol/bar,0.7882,cal/gmol,1146.4,cal K/gmol/bar,1.244,cal K/gmol,-32530,cal/gmol/K,26.273,cal K/gmol,44600,cal/gmol,-15800,ref:G7A
BaCl+,Ba:1 Cl:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,-164730,cal/gmol,-165323,cal/gmol/K,24,cal/gmol/bar,0.34534,cal/gmol,65.37,cal K/gmol/bar,5.4861,cal K/gmol,-28060,cal/gmol/K,11.8213,cal K/gmol,-16759,cal/gmol,18950,ref:5
BaF+,Ba:1 F:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,-201120,cal/gmol,-206510,cal/gmol/K,5.5,cal/gmol/bar,0.09652,cal/gmol,-542.18,cal K/gmol/bar,7.874,cal K/gmol,-25548,cal/gmol/K,16.7505,cal K/gmol,-8529,cal/gmol,46750,ref:5
BaOH+,Ba:1 O:1 H:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,-172300,cal/gmol,-175900,cal/gmol/K,27.5,cal/gmol/bar,0.307,cal/gmol,-28.25,cal K/gmol/bar,5.8541,cal K/gmol,-27672,cal/gmol/K,-5.7064,cal K/gmol,-75974,cal/gmol,13620,ref:G9
CaOH+,Ca:1 O:1 H:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,-171300,cal/gmol,-179600,cal/gmol/K,6.7,cal/gmol/bar,0.27243,cal/gmol,-113.03,cal K/gmol/bar,6.1958,cal K/gmol,-27322,cal/gmol/K,11.1286,cal K/gmol,-27493,cal/gmol,44960,ref:G9
CaHCO3+,Ca:1 H:1 C:1 O:3,1,HKFT,1 atm,625.15,298.15,cal/gmol,-273830,cal/gmol,-294350,cal/gmol/K,16,cal/gmol/bar,0.3706,cal/gmol,126.7,cal K/gmol/bar,5.252,cal K/gmol,-28310,cal/gmol/K,41.722,cal K/gmol,83360,cal/gmol,30800,ref:G7A
CaCl+,Ca:1 Cl:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,-163100,cal/gmol,-168607,cal/gmol/K,4.5,cal/gmol/bar,0.27148,cal/gmol,-114.97,cal K/gmol/bar,6.1949,cal K/gmol,-27314,cal/gmol/K,20.8839,cal K/gmol,5241,cal/gmol,48620,ref:5
CaF+,Ca:1 F:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,-200390,cal/gmol,-208600,cal/gmol/K,-9,cal/gmol/bar,0.01568,cal/gmol,-739.58,cal K/gmol/bar,8.6499,cal K/gmol,-24732,cal/gmol/K,30.1743,cal K/gmol,30968,cal/gmol,69110,ref:5
CdOH+,Cd:1 O:1 H:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,-61500,cal/gmol,-73400,cal/gmol/K,-2.9,cal/gmol/bar,0.01473,cal/gmol,-741.41,cal K/gmol/bar,8.6471,cal K/gmol,-24724,cal/gmol/K,18.8886,cal K/gmol,-5290,cal/gmol,59850,ref:G9
CoOH+,Co:1 O:1 H:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,-56025,cal/gmol,-68450,cal/gmol/K,-10,cal/gmol/bar,-0.02561,cal/gmol,-840.39,cal K/gmol/bar,9.0457,cal K/gmol,-24315,cal/gmol/K,26.6839,cal K/gmol,18542,cal/gmol,70030,ref:G9
Cs+,Cs:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,-69710,cal/gmol,-61670,cal/gmol/K,31.75,cal/gmol/bar,0.61475,cal/gmol,-13.09,cal K/gmol/bar,4.2094,cal K/gmol,-27736,cal/gmol/K,6.27,cal K/gmol,-57360,cal/gmol,9740,ref:G9
Cu+,Cu:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,11950,cal/gmol,17132,cal/gmol/K,9.7,cal/gmol/bar,0.0807,cal/gmol,-580.4,cal K/gmol/bar,8.0165,cal K/gmol,-25390,cal/gmol/K,17.9233,cal K/gmol,-2438,cal/gmol,40460,ref:G9
CuOH+,Cu:1 O:1 H:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,-30200,cal/gmol,-41700,cal/gmol/K,-6.1,cal/gmol/bar,-0.00277,cal/gmol,-784.16,cal K/gmol/bar,8.8142,cal K/gmol,-24547,cal/gmol/K,21.5062,cal K/gmol,2246,cal/gmol,64720,ref:G9
FeCl+,Fe:1 Cl:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,-53030,cal/gmol,-61260,cal/gmol/K,-10.06,cal/gmol/bar,0.21468,cal/gmol,-253.67,cal K/gmol/bar,6.7401,cal K/gmol,-26741,cal/gmol/K,24.6912,cal K/gmol,11617,cal/gmol,70030,ref:5
FeOH+,Fe:1 O:1 H:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,-65850,cal/gmol,-78080,cal/gmol/K,-10,cal/gmol/bar,-0.02561,cal/gmol,-840.39,cal K/gmol/bar,9.0457,cal K/gmol,-24315,cal/gmol/K,21.4093,cal K/gmol,209,cal/gmol,70030,ref:G9
FeO+,Fe:1 O:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,-53100,cal/gmol,-61000,cal/gmol/K,-11.1,cal/gmol/bar,-0.37118,cal/gmol,-1684.08,cal K/gmol/bar,12.3595,cal K/gmol,-20827,cal/gmol/K,-15.3982,cal K/gmol,-128325,cal/gmol,71910,ref:G9
GaO+,Ga:1 O:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,-86600,cal/gmol,-100900,cal/gmol/K,-29.2,cal/gmol/bar,0.21299,cal/gmol,-258.06,cal K/gmol/bar,6.7629,cal K/gmol,-26722,cal/gmol/K,-0.7503,cal K/gmol,-86363,cal/gmol,99860,ref:G9
H+,H:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,0,cal/gmol,0,cal/gmol/K,0,cal/gmol/bar,0,cal/gmol,0,cal K/gmol/bar,0,cal K/gmol,0,cal/gmol/K,0,cal K/gmol,0,cal/gmol,0,ref:G9
HgOH+,Hg:1 O:1 H:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,-12700,cal/gmol,-20400,cal/gmol/K,16.7,cal/gmol/bar,0.12505,cal/gmol,-471.96,cal K/gmol/bar,7.5872,cal K/gmol,-25838,cal/gmol/K,36.1808,cal K/gmol,64374,cal/gmol,29980,ref:G9
InO+,In:1 O:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,-69400,cal/gmol,-76900,cal/gmol/K,-2.6,cal/gmol/bar,0.25804,cal/gmol,-148.33,cal K/gmol/bar,6.3385,cal K/gmol,-27176,cal/gmol/K,-22.2654,cal K/gmol,-148084,cal/gmol,59070,ref:G9
K+,K:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,-67510,cal/gmol,-60270,cal/gmol/K,24.15,cal/gmol/bar,0.3559,cal/gmol,-147.3,cal K/gmol/bar,5.435,cal K/gmol,-27120,cal/gmol/K,7.4,cal K/gmol,-17910,cal/gmol,19270,ref:G9
Li+,Li:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,-69933,cal/gmol,-66552,cal/gmol/K,2.7,cal/gmol/bar,-0.00237,cal/gmol,-6.9,cal K/gmol/bar,11.58,cal K/gmol,-27761,cal/gmol/K,19.2,cal K/gmol,-2400,cal/gmol,48620,ref:G9
MgHCO3+,Mg:1 H:1 C:1 O:3,1,HKFT,1 atm,625.15,298.15,cal/gmol,-250200,cal/gmol,-275750,cal/gmol/K,-3,cal/gmol/bar,0.3271,cal/gmol,20.6,cal K/gmol/bar,5.669,cal K/gmol,-27880,cal/gmol/K,47.284,cal K/gmol,93400,cal/gmol,59900,ref:G7A
MgCl+,Mg:1 Cl:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,-139700,cal/gmol,-150933,cal/gmol/K,-19,cal/gmol/bar,0.2223,cal/gmol,-235.05,cal K/gmol/bar,6.6669,cal K/gmol,-26818,cal/gmol/K,28.6016,cal K/gmol,20580,cal/gmol,84490,ref:5
MgF+,Mg:1 F:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,-177690,cal/gmol,-190950,cal/gmol/K,-28.07,cal/gmol/bar,-0.02975,cal/gmol,-850.49,cal K/gmol/bar,9.0858,cal K/gmol,-24274,cal/gmol/K,38.0239,cal K/gmol,49301,cal/gmol,97060,ref:5
MgOH+,Mg:1 O:1 H:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,-149255,cal/gmol,-152955,cal/gmol/K,-19.1,cal/gmol/bar,0.23105,cal/gmol,-213.65,cal K/gmol/bar,6.5827,cal K/gmol,-26906,cal/gmol/K,32.0008,cal K/gmol,32394,cal/gmol,84490,ref:G9
MnCl+,Mn:1 Cl:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,-86290,cal/gmol,-88280,cal/gmol/K,12,cal/gmol/bar,0.28119,cal/gmol,-91.26,cal K/gmol/bar,6.1017,cal K/gmol,-27412,cal/gmol/K,24.2838,cal K/gmol,20824,cal/gmol,36860,ref:5
MnOH+,Mn:1 O:1 H:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,-97300,cal/gmol,-106800,cal/gmol/K,0.3,cal/gmol/bar,0.03213,cal/gmol,-699.01,cal K/gmol/bar,8.4821,cal K/gmol,-24899,cal/gmol/K,16.2994,cal K/gmol,-12623,cal/gmol,54640,ref:G9
NH4+,N:1 H:4,1,HKFT,1 atm,625.15,298.15,cal/gmol,-18990,cal/gmol,-31850,cal/gmol/K,26.57,cal/gmol/bar,0.38763,cal/gmol,234.48,cal K/gmol/bar,8.5605,cal K/gmol,-28759,cal/gmol/K,17.45,cal K/gmol,-210,cal/gmol,15020,ref:G9
Na+,Na:1,1,HKFT,1 atm,625.15,298.15,cal/gmol,-62591,cal/gmol,-57433,cal/gmol/K,13.96,cal/gmol/bar,0.1839,cal/gmol,-228.5,cal K/gmol/bar,3.256,cal K/gmol,-27260,cal/gmol/K,18.18,cal K/gmol,-29810,cal/gmol,33060,ref:G9
